variant,workload,n,fanout_target,groups,zipf_s,operation,runs,mean,std,ci95
original4,controlled_fanout,6600,66,100,0.0,lookup_success,25,80.55661428,7.91641149822384,3.1032333073037455
original4,controlled_fanout,7000,7,1000,0.0,insert,25,11.461080039999999,1.075808292747229,0.4217168507569138
original4,controlled_fanout,7000,7,1000,0.0,lookup_absent,25,97.56447596,8.904922332814694,3.4907295544633596
original4,controlled_fanout,7000,7,1000,0.0,lookup_success,25,51.13983456,4.556964325815252,1.7863300157195787
original4,controlled_fanout,8000,8,1000,0.0,insert,25,11.591675279999999,1.0800667987957397,0.42338618512792997
original4,controlled_fanout,8000,8,1000,0.0,lookup_absent,25,97.17958036,9.572810780850896,3.752541826093551
original4,controlled_fanout,8000,8,1000,0.0,lookup_success,25,50.8336018,3.9158533428503173,1.5350145103973243
original4,controlled_fanout,8000,80,100,0.0,insert,25,15.18548464,1.493061199269054,0.5852799901134691
original4,controlled_fanout,8000,80,100,0.0,lookup_absent,25,117.34521348,6.328029518652675,2.4805875713118484
original4,controlled_fanout,8000,80,100,0.0,lookup_success,25,76.50884848,5.962579833582915,2.337331294764503
original4,controlled_fanout,9600,96,100,0.0,insert,25,14.5774848,2.1599395359338187,0.8466962980860568
original4,controlled_fanout,9600,96,100,0.0,lookup_absent,25,109.7493418,12.54979301876538,4.9195188633560285
original4,controlled_fanout,9600,96,100,0.0,lookup_success,25,71.17468624,7.650857034546348,2.999135957542168
original4,controlled_fanout,10000,1,10000,0.0,insert,25,22.53253364,1.5674668005914265,0.6144469858318391
original4,controlled_fanout,10000,1,10000,0.0,lookup_absent,25,127.70784856,4.317561563456337,1.692484132874884
original4,controlled_fanout,10000,1,10000,0.0,lookup_success,25,85.38612008,4.164470567319673,1.6324724623893119
original4,controlled_fanout,11200,112,100,0.0,insert,25,17.06412748,1.8172160292284565,0.7123486834575549
original4,controlled_fanout,11200,112,100,0.0,lookup_absent,25,116.06237107999999,14.94897924030935,5.859999862201265
original4,controlled_fanout,11200,112,100,0.0,lookup_success,25,74.65853127999999,8.214364184327588,3.2200307602564147
original4,controlled_fanout,12000,12,1000,0.0,insert,25,12.680328240000001,0.9666373295012755,0.3789218331645
original4,controlled_fanout,12000,12,1000,0.0,lookup_absent,25,95.34014856,3.9317874114359173,1.5412606652828795
original4,controlled_fanout,12000,12,1000,0.0,lookup_success,25,48.9857928,1.6717962656275833,0.6553441361260126
original4,controlled_fanout,12800,128,100,0.0,insert,25,18.31223848,1.8050831708260964,0.7075926029638298
original4,controlled_fanout,12800,128,100,0.0,lookup_absent,25,114.91014059999999,6.53907028464895,2.5633155515823884
original4,controlled_fanout,12800,128,100,0.0,lookup_success,25,73.53182736,4.042390960652953,1.5846172565759575
original4,controlled_fanout,15000,15,1000,0.0,insert,25,13.24867504,1.2665511465872088,0.49648804946218583
original4,controlled_fanout,15000,15,1000,0.0,lookup_absent,25,93.31219648,1.275106203966724,0.4998416319549558
original4,controlled_fanout,15000,15,1000,0.0,lookup_success,25,44.813002839999996,2.7419364968748305,1.0748391067749334
original4,controlled_fanout,16000,16,1000,0.0,insert,25,13.17802952,0.4657414040209724,0.18257063037622118
original4,controlled_fanout,16000,16,1000,0.0,lookup_absent,25,92.64934880000001,2.2821062190552532,0.8945856378696593
original4,controlled_fanout,16000,16,1000,0.0,lookup_success,25,44.43027832,1.838473630044561,0.7206816629774678
original4,controlled_fanout,16000,160,100,0.0,insert,25,18.9621542,2.0348767850533163,0.7976716997408999
original4,controlled_fanout,16000,160,100,0.0,lookup_absent,25,115.57562964,4.2173773249503546,1.653211911380539
original4,controlled_fanout,16000,160,100,0.0,lookup_success,25,67.39099912,2.3717296562190335,0.9297180252378612
original4,controlled_fanout,17000,17,1000,0.0,insert,25,10.777843,0.6532436795487705,0.25607152238311803
original4,controlled_fanout,17000,17,1000,0.0,lookup_absent,25,93.48386836,3.4914816410214944,1.368660803280426
original4,controlled_fanout,17000,17,1000,0.0,lookup_success,25,43.278448440000005,1.3017318238261189,0.5102788749398386
original4,controlled_fanout,18000,18,1000,0.0,insert,25,10.95074732,0.6741452858557714,0.2642649520554624
original4,controlled_fanout,18000,18,1000,0.0,lookup_absent,25,93.42055572,2.2854156477150407,0.8958829339042959
original4,controlled_fanout,18000,18,1000,0.0,lookup_success,25,42.30663692,2.26586354496286,0.8882185096254412
original4,controlled_fanout,19200,192,100,0.0,insert,25,19.62893632,1.5330550997443457,0.6009575990997835
original4,controlled_fanout,19200,192,100,0.0,lookup_absent,25,112.25196111999999,4.8798949282018835,1.9129188118551383
original4,controlled_fanout,19200,192,100,0.0,lookup_success,25,62.13738332,2.5106390730115695,0.9841705166205352
original4,controlled_fanout,20000,2,10000,0.0,insert,25,11.7702856,1.4471965182197382,0.5673010351421374
original4,controlled_fanout,20000,2,10000,0.0,lookup_absent,25,69.81609376,5.117100205713596,2.0059032806397297
original4,controlled_fanout,20000,2,10000,0.0,lookup_success,25,33.90848228,2.3124250794770003,0.9064706311549842
original4,controlled_fanout,22400,224,100,0.0,insert,25,19.563614280000003,1.0654622816797077,0.4176612144184454
original4,controlled_fanout,22400,224,100,0.0,lookup_absent,25,110.15951228,6.374234008807809,2.4986997314526613
original4,controlled_fanout,22400,224,100,0.0,lookup_success,25,58.49553484,2.297378684400705,0.9005724442850764
original4,controlled_fanout,24000,24,1000,0.0,insert,25,11.384869960000001,0.7778203374840428,0.30490557229374476
original4,controlled_fanout,24000,24,1000,0.0,lookup_absent,25,90.95052328,3.5187060492109725,1.379332771290701
original4,controlled_fanout,24000,24,1000,0.0,lookup_success,25,39.7618614,1.8626201246378487,0.7301470888580367
original4,controlled_fanout,25500,255,100,0.0,insert,25,20.0249044,1.2574872040975202,0.4929349840062279
original4,controlled_fanout,25500,255,100,0.0,lookup_absent,25,109.33905596000001,2.813776488496873,1.1030003834907742
original4,controlled_fanout,25500,255,100,0.0,lookup_success,25,56.11897424,2.045350467816442,0.8017773833840453
original4,controlled_fanout,30000,3,10000,0.0,insert,25,13.285828120000001,0.6932844882542998,0.27176751939568555
original4,controlled_fanout,30000,3,10000,0.0,lookup_absent,25,76.42161256,2.3081731833854033,0.9048038878870781
original4,controlled_fanout,30000,3,10000,0.0,lookup_success,25,32.65749448,1.5308006962070824,0.6000738729131763
original4,controlled_fanout,31000,31,1000,0.0,insert,25,11.759726599999999,0.8787839241182483,0.34448329825435337
original4,controlled_fanout,31000,31,1000,0.0,lookup_absent,25,88.77106636,5.067399024024192,1.9864204174174833
original4,controlled_fanout,31000,31,1000,0.0,lookup_success,25,37.955022119999995,1.4373128566335274,0.5634266398003427
original4,controlled_fanout,32000,32,1000,0.0,insert,25,12.17130868,0.43951474757184555,0.17228978104816345
original4,controlled_fanout,32000,32,1000,0.0,lookup_absent,25,89.58695739999999,3.258427043364736,1.2773034009989765
original4,controlled_fanout,32000,32,1000,0.0,lookup_success,25,37.83508912,1.2435333619098665,0.48746507786866766
original4,controlled_fanout,33000,33,1000,0.0,insert,25,12.054192800000001,0.5260978522696607,0.20623035808970697
original4,controlled_fanout,33000,33,1000,0.0,lookup_absent,25,89.98649812,2.1657482850633705,0.8489733277448412
original4,controlled_fanout,33000,33,1000,0.0,lookup_success,25,37.30234892,1.7735641205390136,0.6952371352512933
original4,controlled_fanout,34000,34,1000,0.0,insert,25,11.88229068,0.8069945179821919,0.31634185104901924
original4,controlled_fanout,34000,34,1000,0.0,lookup_absent,25,88.50913356000001,3.390457449018974,1.3290593200154377
original4,controlled_fanout,34000,34,1000,0.0,lookup_success,25,37.52931912,1.06660252916661,0.418108191433311
original4,controlled_fanout,37000,37,1000,0.0,insert,25,12.21444396,0.49801334919219126,0.19522123288333898
original4,controlled_fanout,37000,37,1000,0.0,lookup_absent,25,88.15424356,5.500234266787712,2.156091832580783
original4,controlled_fanout,37000,37,1000,0.0,lookup_success,25,36.91910948,1.2101855994873636,0.4743927549990465
original4,controlled_fanout,40000,4,10000,0.0,insert,25,13.04373636,0.8122155046098137,0.318388477807047
original4,controlled_fanout,40000,4,10000,0.0,lookup_absent,25,74.54948687999999,3.7718204665838977,1.4785536229008878
original4,controlled_fanout,40000,4,10000,0.0,lookup_success,25,30.936005719999997,0.9614146661321314,0.37687454912379553
original4,controlled_fanout,40000,40,1000,0.0,insert,25,12.23305576,0.5393954062878545,0.21144299926483895
original4,controlled_fanout,40000,40,1000,0.0,lookup_absent,25,88.09970623999999,4.957280600131129,1.9432539952514023
original4,controlled_fanout,40000,40,1000,0.0,lookup_success,25,36.49000968,1.4178418266558535,0.5557939960490945
original4,controlled_fanout,47000,47,1000,0.0,insert,25,12.306797079999999,0.5681979987722092,0.22273361551870602
original4,controlled_fanout,47000,47,1000,0.0,lookup_absent,25,87.38389972,3.5435854741585024,1.389085505870133
original4,controlled_fanout,47000,47,1000,0.0,lookup_success,25,35.67935556,1.358009724641178,0.5323398120593418
original4,controlled_fanout,48000,48,1000,0.0,insert,25,12.263041800000002,0.5576200533547307,0.21858706091505448
original4,controlled_fanout,48000,48,1000,0.0,lookup_absent,25,87.60202364000001,4.112830243850431,1.6122294555893688
original4,controlled_fanout,48000,48,1000,0.0,lookup_success,25,35.8289536,1.3554222447852755,0.531325519955828
original4,controlled_fanout,49000,49,1000,0.0,insert,25,10.772352880000001,0.3527862237899084,0.1382921997256441
original4,controlled_fanout,49000,49,1000,0.0,lookup_absent,25,81.41803528,4.456158371789103,1.7468140817413282
original4,controlled_fanout,49000,49,1000,0.0,lookup_success,25,36.22568728,1.2308975084332952,0.48251182330585174
original4,controlled_fanout,50000,5,10000,0.0,insert,25,9.86883252,0.34559607795434627,0.13547366255810372
original4,controlled_fanout,50000,5,10000,0.0,lookup_absent,25,69.38811232,4.744478966618038,1.8598357549142708
original4,controlled_fanout,50000,5,10000,0.0,lookup_success,25,35.962229040000004,0.7599216962288226,0.29788930492169846
original4,controlled_fanout,50000,50,1000,0.0,insert,25,10.70090432,0.34545338807171494,0.13541772812411226
original4,controlled_fanout,50000,50,1000,0.0,lookup_absent,25,79.57460024,6.3151011634100485,2.475519656056739
original4,controlled_fanout,50000,50,1000,0.0,lookup_success,25,36.02711636,1.1730431966392607,0.4598329330825902
original4,controlled_fanout,56000,56,1000,0.0,insert,25,8.44720476,0.9722750289098279,0.3811318113326525
original4,controlled_fanout,56000,56,1000,0.0,lookup_absent,25,66.03362932,5.456498047588175,2.1389472346545646
original4,controlled_fanout,56000,56,1000,0.0,lookup_success,25,28.89844336,3.070860896397944,1.203777471387994
original4,controlled_fanout,60000,6,10000,0.0,insert,25,10.1840022,0.28963985539962667,0.11353882331665366
original4,controlled_fanout,60000,6,10000,0.0,lookup_absent,25,67.32411072,4.121463970516462,1.6156138764424532
original4,controlled_fanout,60000,6,10000,0.0,lookup_success,25,34.85587976,1.7134970287056535,0.6716908352526161
original4,controlled_fanout,63000,63,1000,0.0,insert,25,10.9445588,0.6925383873761684,0.271475047851458
original4,controlled_fanout,63000,63,1000,0.0,lookup_absent,25,74.2947776,6.041502550225301,2.368268999688318
original4,controlled_fanout,63000,63,1000,0.0,lookup_success,25,33.97066592,2.068562251751078,0.8108764026864227
original4,controlled_fanout,64000,64,1000,0.0,insert,25,11.48272024,0.41552996369398365,0.1628877457680416
original4,controlled_fanout,64000,64,1000,0.0,lookup_absent,25,76.42587432,4.164148571093173,1.6323462398685238
original4,controlled_fanout,64000,64,1000,0.0,lookup_success,25,35.10493736,1.2444826344646494,0.48783719271014253
original4,controlled_fanout,65000,65,1000,0.0,insert,25,11.55927504,0.34478929375241557,0.1351574031509469
original4,controlled_fanout,65000,65,1000,0.0,lookup_absent,25,77.29023624,2.9480296774499255,1.1556276335603708
original4,controlled_fanout,65000,65,1000,0.0,lookup_success,25,34.77264588,1.6882383703676738,0.6617894411841281
original4,controlled_fanout,66000,66,1000,0.0,insert,25,11.50566372,0.6958128213527521,0.27275862597027883
original4,controlled_fanout,66000,66,1000,0.0,lookup_absent,25,77.87778331999999,3.887733047291707,1.523991354538349
original4,controlled_fanout,66000,66,1000,0.0,lookup_success,25,35.171031080000006,1.102158484544187,0.43204612594132125
original4,controlled_fanout,70000,7,10000,0.0,insert,25,10.47859692,0.41553493636325,0.162889695054394
original4,controlled_fanout,70000,7,10000,0.0,lookup_absent,25,64.67619864,3.4890884645413465,1.3677226781002079
original4,controlled_fanout,70000,7,10000,0.0,lookup_success,25,34.54413604,1.340984948566304,0.5256660998379912
original4,controlled_fanout,80000,8,10000,0.0,insert,25,10.61375636,0.4699128744146702,0.1842058467705507
original4,controlled_fanout,80000,8,10000,0.0,lookup_absent,25,61.4844922,4.080165835532505,1.5994250075287417
original4,controlled_fanout,80000,8,10000,0.0,lookup_success,25,34.193700039999996,1.2007633151440038,0.4706992195364495
original4,controlled_fanout,80000,80,1000,0.0,insert,25,12.130729839999999,0.5296125412338157,0.20760811616365576
original4,controlled_fanout,80000,80,1000,0.0,lookup_absent,25,74.50417732,3.454487438241559,1.354159075790691
original4,controlled_fanout,80000,80,1000,0.0,lookup_success,25,34.67404408,0.9524101846175108,0.37334479237006424
original4,controlled_fanout,96000,96,1000,0.0,insert,25,11.04830616,1.670420380526553,0.6548047891664088
original4,controlled_fanout,96000,96,1000,0.0,lookup_absent,25,67.16279204,5.0367371984750555,1.9744009818022217
original4,controlled_fanout,96000,96,1000,0.0,lookup_success,25,32.99981212,3.016641685425699,1.1825235406868742
original4,controlled_fanout,112000,112,1000,0.0,insert,25,11.35263404,1.7671696646096615,0.6927305085269874
original4,controlled_fanout,112000,112,1000,0.0,lookup_absent,25,66.58230292,7.522087092554203,2.9486581402812475
original4,controlled_fanout,112000,112,1000,0.0,lookup_success,25,31.009309520000002,5.059956320847659,1.9835028777722823
original4,controlled_fanout,120000,12,10000,0.0,insert,25,10.48532136,1.021463574057746,0.40041372103063644
original4,controlled_fanout,120000,12,10000,0.0,lookup_absent,25,59.722053720000005,2.131807541830065,0.8356685563973855
original4,controlled_fanout,120000,12,10000,0.0,lookup_success,25,31.98234556,2.5664516025121795,1.0060490281847743
original4,controlled_fanout,128000,128,1000,0.0,insert,25,11.74145732,1.1395913130682611,0.4467197947227583
original4,controlled_fanout,128000,128,1000,0.0,lookup_absent,25,68.39927324,4.916406340991425,1.9272312856686384
original4,controlled_fanout,128000,128,1000,0.0,lookup_success,25,32.78920728,1.9652279087721307,0.7703693402386753
original4,controlled_fanout,150000,15,10000,0.0,insert,25,9.64182204,0.7084616624152107,0.27771697166676257
original4,controlled_fanout,150000,15,10000,0.0,lookup_absent,25,56.83731584,4.801246497520086,1.8820886270278738
original4,controlled_fanout,150000,15,10000,0.0,lookup_success,25,30.48717444,2.5667502367126462,1.0061660927913574
original4,controlled_fanout,160000,16,10000,0.0,insert,25,9.05467336,1.1326845805621806,0.4440123555803748
original4,controlled_fanout,160000,16,10000,0.0,lookup_absent,25,54.92573796,9.459738575476154,3.708217521586652
original4,controlled_fanout,160000,16,10000,0.0,lookup_success,25,26.44948152,4.085482320236214,1.601509069532596
original4,controlled_fanout,160000,160,1000,0.0,insert,25,10.9713852,1.0078422873708548,0.39507417664937505
original4,controlled_fanout,160000,160,1000,0.0,lookup_absent,25,63.281649800000004,6.914466671958337,2.7104709354076677
original4,controlled_fanout,160000,160,1000,0.0,lookup_success,25,30.32874528,2.6638858000188925,1.0442432336074057
original4,controlled_fanout,170000,17,10000,0.0,insert,25,7.7297904,0.23062353725751117,0.09040442660494438
original4,controlled_fanout,170000,17,10000,0.0,lookup_absent,25,41.17262176,5.160380108946355,2.022869002706971
original4,controlled_fanout,170000,17,10000,0.0,lookup_success,25,13.83761004,1.156339190190984,0.4532849625548658
original4,controlled_fanout,180000,18,10000,0.0,insert,25,7.37252508,0.48106194496065274,0.18857628242457586
